filename,spectral_centroid,zero_crossings,spectral_rolloff,chroma_stft,rms,mel_spec,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,label
239142__reinsamba__bierfest-atmosphere_02.wav,1314.7399018046551,0.06507930049189815,2335.704549153646,0.390982061624527,62.06865310668945,0.06766889244318008,-353.646484375,155.57736206054688,-15.608002662658691,9.46884822845459,-6.707668304443359,-12.758312225341797,-3.90446138381958,-8.264415740966797,-16.09043312072754,3.7850139141082764,-3.4517107009887695,-3.07010555267334,-11.59349536895752,-3.0036559104919434,1.7448838949203491,-3.0789201259613037,-9.747827529907227,-2.8403682708740234,-9.040871620178223,-3.9257030487060547,-1.8539412021636963,-4.671840190887451,-8.865497589111328,-1.7531222105026245,-3.3842763900756836,-0.011881298385560513,-1.207988977432251,-1.5298688411712646,-2.4890530109405518,0.8751080632209778,-2.530301094055176,0.9071937799453735,-1.4277780055999756,1.8759467601776123,-0.8367885947227478,0.39486756920814514,-1.5518953800201416,-0.40235793590545654,-0.7272716164588928,0.3467511534690857,Far_miss
239142__reinsamba__bierfest-atmosphere_03.wav,1460.2330260541069,0.06593379267939815,2725.993855794271,0.4287935793399811,63.19947814941406,0.02139880880713463,-368.3150634765625,144.19686889648438,-11.52452278137207,13.685571670532227,0.3403968811035156,-9.307863235473633,-10.716425895690918,-7.319540500640869,-13.750646591186523,3.744062662124634,-5.352792739868164,-0.47012054920196533,-11.16645622253418,-2.419001340866089,-2.7562830448150635,-1.6254682540893555,-8.982402801513672,-0.3510683476924896,-7.795205116271973,-3.4514684677124023,-6.540182590484619,-2.139894485473633,-8.514975547790527,-0.17789770662784576,-3.9352385997772217,0.6993582248687744,-3.706273078918457,1.1996965408325195,-3.258697271347046,1.0506691932678223,-2.712595224380493,0.33734583854675293,-3.5950236320495605,1.7876347303390503,-3.6982834339141846,-0.453267365694046,-4.506008625030518,-0.4379706084728241,-4.208920478820801,1.0820289850234985,Far_miss
239142__reinsamba__bierfest-atmosphere_04.wav,1432.853004081651,0.06816496672453703,2609.70458984375,0.41421061754226685,62.24046325683594,0.02471272647380829,-360.92132568359375,145.702880859375,-12.930243492126465,15.392940521240234,1.3519922494888306,-9.042277336120605,-11.871161460876465,-10.403080940246582,-10.590821266174316,4.601655006408691,-7.616036415100098,0.32761502265930176,-8.775246620178223,-0.9230636358261108,-2.829113721847534,0.6007605791091919,-8.189582824707031,-0.03820251673460007,-8.665092468261719,-2.555382013320923,-5.388030529022217,-1.4394028186798096,-6.806864261627197,-0.16822274029254913,-4.428928852081299,-0.26551949977874756,-5.77430534362793,0.7128233909606934,-4.352601051330566,1.8720183372497559,-2.2634029388427734,0.6045597791671753,-2.3785810470581055,2.4615983963012695,-2.958592414855957,0.5958340764045715,-2.7522034645080566,2.507384777069092,-1.9362471103668213,1.428769826889038,Far_miss
239142__reinsamba__bierfest-atmosphere_05.wav,1393.8716433051493,0.07567907262731481,2453.0904134114585,0.3557942807674408,62.948394775390625,0.03244822844862938,-362.49371337890625,149.52357482910156,-21.977611541748047,13.666831970214844,-3.075878620147705,-3.2931365966796875,-7.819748401641846,-12.26420783996582,-12.493199348449707,3.5569775104522705,-2.985914468765259,1.7119803428649902,-11.425040245056152,-3.717193365097046,-4.125568866729736,-0.3723434507846832,-6.356583595275879,-0.8945498466491699,-7.905982494354248,-4.367392539978027,-7.360357284545898,0.005693718325346708,-4.773265361785889,0.7427379488945007,-6.061643123626709,2.0065505504608154,-2.922703981399536,-1.2506142854690552,-5.062119483947754,-0.3089880645275116,-0.27902576327323914,5.349438667297363,-5.211572170257568,-2.4667556285858154,-4.626784324645996,0.21073110401630402,-0.784259021282196,1.2634021043777466,-4.488988876342773,0.7163932919502258,Far_miss
239142__reinsamba__bierfest-atmosphere_06.wav,1350.853276854349,0.0638427734375,2422.2859700520835,0.354298859834671,63.67186737060547,0.029601527377963066,-367.1949462890625,153.0982666015625,-14.435791969299316,10.103307723999023,-4.614679336547852,-6.655142307281494,-11.439714431762695,-9.137794494628906,-15.455265998840332,3.289377450942993,-2.9932806491851807,2.598836660385132,-6.489563465118408,0.7947445511817932,-4.1252665519714355,-4.843760967254639,-9.785563468933105,-0.775831937789917,-5.976970672607422,-2.7336246967315674,-7.854496002197266,-1.144895076751709,-7.425698757171631,-0.47792237997055054,-4.021358966827393,0.1708419919013977,-5.338052272796631,-0.2598625421524048,-3.7335903644561768,0.09517589211463928,-3.38623309135437,2.380768299102783,-5.403536796569824,-1.3568403720855713,-2.473123550415039,0.6625903844833374,-2.9641950130462646,1.1281685829162598,-3.960160255432129,1.0482096672058105,Far_miss
239142__reinsamba__bierfest-atmosphere_07.wav,1446.78856364413,0.07087537977430555,2640.3594970703125,0.39903485774993896,63.67847442626953,0.02015501633286476,-370.5579833984375,145.6615447998047,-18.16485595703125,14.669812202453613,-3.4855563640594482,-4.470335960388184,-10.404552459716797,-10.040303230285645,-14.025673866271973,4.455559730529785,-2.860055446624756,0.5522332787513733,-7.927426338195801,0.284039705991745,-3.2539327144622803,-2.1956310272216797,-10.115453720092773,-1.2868452072143555,-6.128818035125732,-0.9221441745758057,-4.506967067718506,-0.8623619675636292,-5.770121097564697,-1.7928423881530762,-7.70546817779541,0.5544962882995605,-3.801640748977661,0.3703319728374481,-3.476271629333496,1.8329312801361084,-1.249005675315857,2.0280537605285645,-3.008685350418091,0.12271887809038162,-4.245021820068359,0.17187923192977905,-3.603828191757202,0.2917328178882599,-1.524444580078125,1.975753664970398,Far_miss
239142__reinsamba__bierfest-atmosphere_08.wav,1488.617449883068,0.07104040075231481,2778.680419921875,0.4135485589504242,62.14558410644531,0.022185279056429863,-361.2939758300781,144.70216369628906,-11.817872047424316,10.808211326599121,-2.8271286487579346,-4.074265003204346,-11.89761734008789,-8.461240768432617,-9.80810546875,3.094571113586426,-5.398143768310547,0.48941829800605774,-10.375256538391113,-0.8044320344924927,-3.7750227451324463,0.41686370968818665,-7.339972496032715,-0.7684997916221619,-8.25326156616211,-2.485006809234619,-4.8942694664001465,0.4527820944786072,-5.003808498382568,0.8132606148719788,-5.474488258361816,0.5493556261062622,-3.0421078205108643,1.330842137336731,-2.738481283187866,3.258824110031128,-2.456420421600342,1.0403541326522827,-3.188419818878174,1.2747876644134521,-2.5318522453308105,1.3680466413497925,-2.8451035022735596,1.5215322971343994,-2.8176021575927734,0.9017559289932251,Far_miss
239142__reinsamba__bierfest-atmosphere_09.wav,1339.2060638137639,0.05898482711226852,2427.9683430989585,0.42414045333862305,65.23512268066406,0.018521258607506752,-380.4237060546875,150.99343872070312,-5.565401554107666,13.413944244384766,-2.5190420150756836,-0.8716385364532471,-10.662165641784668,-6.777934551239014,-11.55354118347168,-0.10592316091060638,-6.027926445007324,2.2175135612487793,-8.282164573669434,-0.43607398867607117,-2.193577527999878,1.5376769304275513,-9.99404525756836,-1.3262842893600464,-5.721722602844238,-1.0540703535079956,-4.90617561340332,-0.019265051931142807,-5.813902854919434,2.2161686420440674,-3.6993117332458496,1.602860927581787,-3.3193206787109375,-0.6803394556045532,-3.137906074523926,1.819449782371521,-3.9912374019622803,1.8919168710708618,-3.729102611541748,-0.17843659222126007,-3.6420536041259766,0.739298939704895,-3.1216790676116943,0.701907217502594,-3.347600221633911,-1.205008625984192,Far_miss
239142__reinsamba__bierfest-atmosphere_10.wav,1233.9143305426298,0.04969618055555555,2244.587198893229,0.39073270559310913,68.68602752685547,0.016988294199109077,-402.9014892578125,153.42510986328125,3.1547913551330566,19.840171813964844,0.6585313081741333,-4.619348526000977,-11.65540885925293,-7.676792621612549,-13.262358665466309,-0.8170455098152161,-5.719100475311279,0.7499768137931824,-9.257434844970703,0.298148512840271,-1.5279093980789185,-0.39881107211112976,-8.07358455657959,-2.1589581966400146,-5.092270374298096,-0.33374252915382385,-5.015291690826416,-0.1655149757862091,-5.133608341217041,1.2008551359176636,-5.781351566314697,0.06622689217329025,-3.2933425903320312,0.45975834131240845,-4.1927876472473145,0.9991623163223267,-5.764141082763672,0.3073332607746124,-2.351252794265747,0.00020387436961755157,-4.140421390533447,-1.3842222690582275,-4.446765422821045,-0.91716468334198,-5.056840896606445,-2.1240899562835693,Far_miss
239142__reinsamba__bierfest-atmosphere_11.wav,1180.3698211040135,0.048909505208333336,2163.0401611328125,0.40253958106040955,71.1761245727539,0.014462616294622421,-417.2538757324219,158.10763549804688,1.7182717323303223,25.722206115722656,1.2928154468536377,0.8105595707893372,-8.008855819702148,-4.230198860168457,-10.365462303161621,4.731383323669434,-1.0674115419387817,3.3012125492095947,-7.272601127624512,2.6849048137664795,-0.08824991434812546,-0.8558951616287231,-5.413262367248535,0.7228504419326782,-4.958420276641846,-0.07838401198387146,-5.653050899505615,0.3211934268474579,-5.18649959564209,1.942901611328125,-4.6593523025512695,1.029526710510254,-2.7203166484832764,1.0977915525436401,-1.6443819999694824,1.8661178350448608,-3.9897074699401855,1.920741081237793,-3.290635824203491,1.141119360923767,-2.5377519130706787,-0.673500120639801,-5.208371162414551,0.42527148127555847,-4.257062911987305,-0.41057288646698,Far_miss
239142__reinsamba__bierfest-atmosphere_12.wav,1264.1760550290783,0.053337944878472224,2424.8779296875,0.36837664246559143,67.82807159423828,0.029857251793146133,-396.67913818359375,151.56629943847656,0.32423627376556396,21.961091995239258,1.304532766342163,-3.7363734245300293,-10.073600769042969,-8.997703552246094,-12.80009651184082,-0.28091883659362793,-4.629349231719971,0.9709541201591492,-9.27357292175293,-2.065685272216797,1.7179707288742065,-0.37883129715919495,-7.063653945922852,0.8495319485664368,-2.577857732772827,0.1391896903514862,-3.9536168575286865,-1.6007249355316162,-6.375561237335205,-0.09916886687278748,-4.757514476776123,0.2119836062192917,-3.118727207183838,0.36337196826934814,-2.986421823501587,0.3708154261112213,-3.3881566524505615,-0.2826520502567291,-3.583547592163086,-0.734392523765564,-3.653937339782715,-1.706052303314209,-3.7846662998199463,-1.0288186073303223,-4.079433441162109,-1.4744040966033936,Far_miss
239142__reinsamba__bierfest-atmosphere_13.wav,1191.80713759466,0.054230866608796294,2082.390340169271,0.34871554374694824,67.0361557006836,0.03415059298276901,-387.4200744628906,160.32591247558594,-4.604708194732666,17.681106567382812,-0.09186045080423355,-5.086946487426758,-11.875492095947266,-8.418512344360352,-12.454113960266113,-0.5871554017066956,-3.5574965476989746,0.7828904390335083,-9.251137733459473,-0.7591848969459534,-1.5755137205123901,0.03535263612866402,-5.8100152015686035,-1.3671073913574219,-3.945286273956299,1.0421698093414307,-4.528784275054932,-0.9145714640617371,-7.861583709716797,-2.3221969604492188,-4.248123645782471,0.17397426068782806,-6.330280303955078,0.27838441729545593,-1.7434065341949463,1.2065157890319824,-2.843982219696045,-0.024273943156003952,-1.4592514038085938,1.8141601085662842,-2.6450090408325195,0.2706562280654907,-3.4434118270874023,-2.004263401031494,-5.667022705078125,-0.8544573783874512,Far_miss
239142__reinsamba__bierfest-atmosphere_14.wav,1383.794113365756,0.07228823061342593,2543.360392252604,0.36729729175567627,63.99882888793945,0.029078815132379532,-369.08673095703125,152.3895721435547,-14.050211906433105,13.906510353088379,-0.7538285255432129,-6.16029167175293,-8.735374450683594,-5.474153518676758,-12.580277442932129,2.426192283630371,-5.543603897094727,-0.7197536826133728,-8.848481178283691,-2.520524740219116,-2.8383188247680664,0.9409156441688538,-8.179544448852539,-4.509969234466553,-6.588240623474121,-1.337268352508545,-6.291447162628174,1.1066564321517944,-8.913603782653809,-1.2806131839752197,-5.201735496520996,-1.182741403579712,-6.599872589111328,-0.5561883449554443,-1.2894103527069092,2.260287046432495,-4.146416187286377,-2.3673300743103027,-2.882689952850342,1.0666085481643677,-1.9495995044708252,1.611496925354004,-3.701093912124634,-0.14083459973335266,-5.194731712341309,1.8314048051834106,Far_miss
239142__reinsamba__bierfest-atmosphere_15.wav,1344.794392668558,0.06294533058449074,2427.0711263020835,0.3782353699207306,66.89483642578125,0.01703181490302086,-390.0775451660156,151.5738067626953,-10.796638488769531,14.888200759887695,-0.20016878843307495,-2.90775203704834,-10.801079750061035,-9.433511734008789,-12.611739158630371,5.615164756774902,-6.418036460876465,-0.9632229208946228,-9.582422256469727,-2.5947208404541016,-4.058990478515625,-2.183098077774048,-7.993594169616699,1.6370173692703247,-6.799394607543945,-3.987170696258545,-8.3379545211792,-0.5571574568748474,-6.673004150390625,0.4529002904891968,-5.0526652336120605,1.125866174697876,-5.42713737487793,-2.5356903076171875,-3.516637086868286,2.7541425228118896,-2.1378817558288574,2.1760005950927734,-2.684035301208496,0.9648056626319885,-3.3205182552337646,1.0113831758499146,-3.295106887817383,1.4737334251403809,-3.92988920211792,1.4011125564575195,Far_miss
239142__reinsamba__bierfest-atmosphere_16.wav,1333.9745539803978,0.06049488208912037,2477.0161946614585,0.37612825632095337,64.81877899169922,0.027985351160168648,-376.0330505371094,150.36660766601562,-10.057971954345703,16.774845123291016,-0.07358790934085846,-7.40201473236084,-8.386682510375977,-8.46165657043457,-16.137720108032227,4.073070049285889,-5.319758892059326,-1.7409509420394897,-12.269062042236328,-2.539968729019165,-4.8510355949401855,-7.208959579467773,-9.207698822021484,1.6742827892303467,-7.338332653045654,-1.6602754592895508,-5.2665934562683105,-3.849379062652588,-6.8970513343811035,1.4684977531433105,-6.391390323638916,-0.8870667815208435,-2.973027467727661,-1.4099653959274292,-5.060276031494141,0.9462531208992004,-0.8340268731117249,1.3180941343307495,-2.4984614849090576,0.4602848291397095,-4.583312511444092,-2.0236828327178955,-3.741452932357788,-1.2857987880706787,-3.594655752182007,1.9366029500961304,Far_miss
239142__reinsamba__bierfest-atmosphere_17.wav,1419.0396146238263,0.06752797719594594,2705.7924672719596,0.3425000011920929,70.62800598144531,0.02466968260705471,-415.10455322265625,147.975341796875,-10.793428421020508,6.08476448059082,-1.0668452978134155,-3.9160921573638916,-9.845148086547852,-6.143336296081543,-10.885356903076172,-0.5675895810127258,-6.466831207275391,-2.9517664909362793,-10.271249771118164,-4.2814764976501465,-6.717294216156006,0.18830925226211548,-3.932241678237915,-0.2776168882846832,-6.872176647186279,-4.071857452392578,-8.160982131958008,-2.474896192550659,-6.718610763549805,0.2870577573776245,-5.425979137420654,-1.5700515508651733,-4.140334129333496,-0.4847060441970825,-4.633698463439941,-0.8324704766273499,-1.5230613946914673,0.28984662890434265,-4.826801776885986,-0.7737566232681274,-3.7804627418518066,1.0943365097045898,-2.1610212326049805,-1.2361352443695068,-4.518117904663086,0.6043530702590942,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_00.wav,5182.85527510745,0.4132667824074074,7982.637532552083,0.5586497783660889,33.83943176269531,0.054655201733112335,-202.12557983398438,-31.682662963867188,0.550813615322113,41.139404296875,-5.275170803070068,13.538933753967285,-3.9566667079925537,10.55186939239502,-4.366486072540283,4.055336952209473,-2.3697972297668457,3.4282724857330322,-5.959123611450195,3.04781174659729,-4.743170261383057,5.339831352233887,-4.851691722869873,3.2645628452301025,-2.8578908443450928,0.4736679494380951,-2.3156464099884033,2.0490198135375977,-3.1576290130615234,0.21879585087299347,-3.1967337131500244,1.5409636497497559,-2.691746711730957,2.269092321395874,-1.5124452114105225,3.6930127143859863,-0.5194917321205139,6.879509925842285,-0.9434885382652283,1.4714550971984863,-5.948574542999268,-3.008441686630249,-8.304932594299316,-3.0833842754364014,-6.1388936042785645,-0.3412817716598511,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_01.wav,5101.609718725999,0.4086891456886574,7920.131429036458,0.5704755187034607,30.731618881225586,0.07194474339485168,-182.34823608398438,-26.852054595947266,0.5092702507972717,40.98774337768555,-5.781625270843506,13.232964515686035,-4.253261566162109,5.945145130157471,-3.6790614128112793,7.129679203033447,-5.675827503204346,0.9032943248748779,-5.112161636352539,1.247792363166809,-5.169509410858154,3.054661512374878,-4.096747398376465,2.7999532222747803,-2.213193655014038,1.9365875720977783,-2.5426440238952637,2.3025431632995605,-3.2053163051605225,0.2547973394393921,-4.06724214553833,1.5672792196273804,-3.6906070709228516,2.615659475326538,-1.3414421081542969,3.437288522720337,0.6040293574333191,6.217685222625732,-0.8564838767051697,1.3504974842071533,-6.109687328338623,-3.0009732246398926,-8.201884269714355,-2.8107776641845703,-5.399970054626465,-0.3717203438282013,Far_miss
